,0,1,2,3,4,5,6,7,8,9,description
621,670,Malignant hypertension,Sharp chest pain,66,Headache,60,Shortness of breath,51,Vomiting,38,"'Malignant hypertension \t \t\t \tA hypertensive emergency (formerly called ""malignant hypertension"") is severe hypertension (high blood pressure) with acute impairment of one or more organ systems (especially the central nervous system', ' cardiovascular system and/or the renal system) that can result in irreversible organ damage. In a hypertensive emergency', ' the blood pressure should be substantially lowered over a period of minutes to hours with an antihypertensive agent. \t\t Source: Wikipedia', 'Patients with malignant hypertension often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement and \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests \t\t\t \t\t\t.'"
622,671,Diverticulitis,Sharp abdominal pain,87,Lower abdominal pain,60,Diarrhea,49,Nausea,48,"'Diverticulitis \t \t\t \tDiverticulitis is a common digestive disease which involves the formation of pouches (diverticula) within the bowel wall. This process is known as diverticulosis', ' and typically occurs within the large intestine', ' or colon', ' although it can occasionally occur in the small intestine as well. Diverticulitis results when one of these diverticula becomes inflamed. \t\t Source: Wikipedia', 'Patients with diverticulitis often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement'"
623,672,Moyamoya disease,Blindness,54,Headache,54,Depressive or psychotic symptoms,54,Loss of sensation,54,"'Moyamoya disease \t \t\t \tMoyamoya syndrome is a disease in which certain arteries in the brain are constricted. Blood flow is blocked by the constriction', ' and also by blood clots (thrombosis). \t\t Source: Wikipedia', 'Patients with moyamoya disease often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t psychotherapy', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures (interview;;;;;;'"
624,673,Heat exhaustion,Dizziness,80,Weakness,68,Headache,64,Fainting,61,"'Heat exhaustion \t Also known as Heat Prostration \t \t\t \tHeat illness or heat-related illness is a spectrum of disorders due to environmental heat exposure. It includes minor conditions such as heat cramps', ' heat syncope', ' and heat exhaustion as well as the more severe condition known as heat stroke. Heat stroke is defined as a body temperature of greater than 40.6 °C (105.1 °F) due to environmental heat exposure with lack of thermoregulation. This is distinct from a fever', ' where there is a physiological increase in the temperature set point of the body. \t\t Source: Wikipedia', 'Patients with heat exhaustion often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t electrolytes panel', ' \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram'"
625,674,Psychotic disorder,Depressive or psychotic symptoms,74,Depression,54,Delusions or hallucinations,45,Anxiety and nervousness,42,"'Psychotic disorder \t \t\t \tPsychosis (from the Greek ψυχή ""psyche""', ' for mind/soul', ' and -ωσις ""-osis""', ' for abnormal condition or derangement) refers to an abnormal condition of the mind', ' and is a generic psychiatric term for a mental state often described as involving a ""loss of contact with reality"". People suffering from psychosis are described as psychotic. Psychosis is given to the more severe forms of psychiatric disorder', ' during which hallucinations and/or delusions', ' violence and impaired insight may occur. \t\t Source: Wikipedia', 'Patients with psychotic disorder often receive \t\t\t \t\t\t psychotherapy', ' \t\t\t \t\t\t\t\t\t \t\t\t mental health counseling', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis'"
626,675,Frostbite,Loss of sensation,55,Foot or toe pain,55,Ache all over,37,Hand or finger swelling,37,"'Frostbite \t \t\t \tFrostbite (congelatio in medical terminology) is the medical condition where localized damage is caused to skin and other tissues due to freezing. Frostbite is most likely to happen in body parts farthest from the heart and those with large exposed areas. The initial stages of frostbite are sometimes called ""frost nip"". \t\t Source: Wikipedia', 'Patients with frostbite often receive \t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t cardiac enzymes measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t debridement of wound;;;;;;'"
627,676,Atrophy of the corpus cavernosum,Penis pain,53,Bumps on penis,53,Abnormal appearing skin,42,Skin growth,35,"'Atrophy of the corpus cavernosum \t \t \t\tAtrophy of the corpus cavernosum is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with atrophy of the corpus cavernosum often receive \t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t excision', ' \t\t\t \t\t\t\t\t\t \t\t\t procedures on the urethra', ' \t\t\t \t\t\t\t\t\t \t\t\t other or therapeutic procedures;;;;;;'"
628,677,Smoking or tobacco addiction,Smoking problems,44,Cough,42,Sharp chest pain,34,Shortness of breath,31,'Smoking or tobacco addiction \t Also known as Nicotine Addiction and Nicotine Dependence \t \t\t \tNicotine is a potent parasympathomimetic alkaloid found in the nightshade family of plants (Solanaceae). It acts as a nicotinic acetylcholine receptor agonist. It is made in the roots and accumulates in the leaves of the plants. It constitutes approximately 0.6–3.0% of the dry weight of tobacco and is present in the range of 2–7 µg/kg of various edible plants. It functions as an antiherbivore chemical;;;;;;'
629,678,Sprain or strain,Back pain,65,Neck pain,55,Ankle pain,46,Knee pain,45,"'Sprain or strain \t \t\t \tA sprain is a stretched or torn ligament. Ligaments are tissues that connect bones at a joint. Falling', ' twisting', ' or getting hit can all cause a sprain. Ankle and wrist sprains are common. Symptoms include pain', ' swelling', ' bruising and being unable to move your joint. You might feel a pop or tear when the injury happens. A strain is a stretched or torn muscle or tendon. Tendons are tissues that connect muscle to bone. Twisting or pulling these tissues can cause a strain. Strains can happen suddenly or develop over time. Back and hamstring muscle strains are common. Many people get strains playing sports. Symptoms include pain', ' muscle spasms', ' swelling and trouble moving the muscle. At first', ' treatment of both sprains and strains usually involves resting the injured area', ' icing it', ' wearing a bandage or device that compresses the area'"
630,679,Essential tremor,Abnormal involuntary movements,95,Problems with movement,35,Headache,30,Dizziness,30,"""Essential tremor \t Also known as Physiological Tremor and Benign Essential Tremor Syndrome \t \t\t \tEssential tremor (ET) is a degenerative disorder of the central nervous system whose most recognizable feature is a tremor of the arms or hands during voluntary movements such as eating and writing. In many respects it resembles Idiopathic Parkinson's disease. Essential tremor is commonly described as an action tremor (it intensifies when one tries to use the affected muscles) rather than a resting tremor;;;;;;"""
631,680,Open wound of the ear,Ear pain,65,Bleeding from ear,32,Fluid in ear,21,Facial pain,12,"' \t\t\t \t\t\t\t\t\t \t\t\t other therapeutic ear procedures and \t\t\t \t\t\t\t\t\t \t\t\t nonoperative removal of foreign body \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Suturing of wound""}', '{""commonTestsAndProcedures"":""Wound care management""}', '{""commonTestsAndProcedures"":""X-ray computed tomography (Scan ct)""}', '{""commonTestsAndProcedures"":""CAT scan of head (Head ct)""}', '{""commonTestsAndProcedures"":""Application of splint (Splinting)""}', '{""commonTestsAndProcedures"":""Other therapeutic ear procedures""}', '{""commonTestsAndProcedures"":""Nonoperative removal of foreign body""}', 'The most commonly prescribed drugs for patients with open wound of the ear include \t\t \t\t cephalexin', ' \t\t \t\t \t\t bacitracin (septa)'"
632,681,Foreign body in the nose,Nasal congestion,26,Coughing up sputum,8,Nosebleed,8,Regurgitation,8,"' age 15-29 years', ' and age 45-59 years almost never get foreign body in the nose.', 'Within all the people who go to their doctor with foreign body in the nose', ' 26% report having nasal congestion', ' 8% report having redness in or around nose', ' and 8% report having regurgitation. \t\tThe symptoms that are highly suggestive of foreign body in the nose are redness in or around nose', ' although you may still have foreign body in the nose without those symptoms.;;;;;;'"
633,682,Idiopathic painful menstruation,Painful menstruation,69,Sharp abdominal pain,64,Pelvic pain,44,Heavy menstrual flow,40,"'Idiopathic painful menstruation \t Also known as Primary Dysmenorrhea \t \t\t \tDysmenorrhea (dysmenorrhoea or painful periods) is a medical condition of pain during menstruation that interferes with daily activities', ' as defined by ACOG and others. Still', ' dysmenorrhea is often defined simply as menstrual pain', ' or at least menstrual pain that is excessive. This article uses the dysmenorrhea definition of menstrual pain that interferes with daily activities', ' and uses the term menstrual pain as any pain during menstruation whether it is normal or abnormal. \t\t Source: Wikipedia', 'Patients with idiopathic painful menstruation often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t standard pregnancy test'"
634,683,Down syndrome,Fever,35,Nasal congestion,35,Cough,32,Seizures,24,"""Down syndrome \t Also known as Trisomy 21 Syndrome \t \t\t \tDown syndrome (DS) or Down's syndrome"", ' also known as trisomy 21', ' is a genetic disorder caused by the presence of all or part of a third copy of chromosome 21. Down syndrome is the most common chromosome abnormality in humans. It is typically associated with a delay in cognitive ability (mental retardation', ' or MR) and physical growth', ' and a particular set of facial characteristics. The average IQ of young adults with Down syndrome is around 50', ' whereas young adults without the condition typically have an IQ of 100. (MR has historically been defined as an IQ below 70.) A large proportion of individuals with Down syndrome have a severe degree of intellectual disability. \t\t Source: Wikipedia', 'Patients with down syndrome often receive \t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures (interview;;;;;;'"
635,684,Idiopathic infrequent menstruation,Unpredictable menstruation,69,Painful menstruation,37,Vaginal discharge,37,Sharp abdominal pain,37,"'Idiopathic infrequent menstruation \t \t \t\tIdiopathic infrequent menstruation is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with idiopathic infrequent menstruation often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t examination of breast', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t ultrasonography', ' \t\t\t \t\t\t\t\t\t \t\t\t standard pregnancy test', ' \t\t\t \t\t\t\t\t\t \t\t\t chlamydia test and \t\t\t \t\t\t\t\t\t \t\t\t lipid panel \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Hematologic tests (Blood test)""}', '{""commonTestsAndProcedures"":""Pelvis exam""}'"
636,685,Pneumothorax,Sharp chest pain,76,Shortness of breath,71,Shoulder pain,41,Difficulty breathing,41,"'Pneumothorax \t Also known as Free Air In The Chest Outside The Lung \t \t\t \tA pneumothorax (pl. pneumothoraces) is an abnormal collection of air or gas in the pleural space that separates the lung from the chest wall and which may interfere with normal breathing. \t\t Source: Wikipedia', 'Patients with pneumothorax often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography and \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Radiographic imaging procedure""}', '{""commonTestsAndProcedures"":""Plain x-ray (X ray)""}'"
637,686,De Quervain disease,Wrist pain,88,Hand or finger pain,73,Shoulder pain,43,Wrist swelling,37,"' \t\t\t \t\t\t\t\t\t \t\t\t other therapeutic procedures', ' \t\t\t \t\t\t\t\t\t \t\t\t physical therapy exercises', ' \t\t\t \t\t\t\t\t\t \t\t\t occupational therapy assessment', ' \t\t\t \t\t\t\t\t\t \t\t\t injections and aspirations of muscles;;;;;;'"
638,687,Fracture of the vertebra,Back pain,79,Low back pain,66,Neck pain,47,Hip pain,28,"'Fracture of the vertebra \t Also known as Spine Fracture and Spinal Fracture \t \t\t \tA spinal cord injury (SCI) refers to any injury to the spinal cord that is caused by trauma instead of disease. Depending on where the spinal cord and nerve roots are damaged', ' the symptoms can vary widely', ' from pain to paralysis to incontinence. Spinal cord injuries are described at various levels of ""incomplete""', ' which can vary from having no effect on the patient to a ""complete"" injury which means a total loss of function. \t\t Source: Wikipedia', 'Patients with fracture of the vertebra often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis'"
639,688,Human immunodeficiency virus infection (HIV),Drug abuse,9,Fears and phobias,2,Mouth pain,2,Nightmares,1,
640,689,Mumps,Jaw swelling,86,Ear pain,86,Neck swelling,77,Sore throat,77,"'Mumps \t Also known as Epidemic Parotitis and Mumps Parotitis \t \t\t \tMumps (epidemic parotitis) is a viral disease of the human species', ' caused by the mumps virus. Before the development of vaccination and the introduction of a vaccine', ' it was a common childhood disease worldwide. It is still a significant threat to health in developing countries', ' and outbreaks still occur sporadically in developed countries. \t\t Source: Wikipedia', 'Patients with mumps often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t corneal transplant', ' \t\t\t \t\t\t\t\t\t \t\t\t transurethral resection of prostate (turp)', ' \t\t\t \t\t\t\t\t\t \t\t\t coronary thrombolysis', ' \t\t\t \t\t\t\t\t\t \t\t\t control of epistaxis'"
641,690,Subarachnoid hemorrhage,Headache,71,Dizziness,35,Vomiting,31,Neck pain,31,"'Subarachnoid hemorrhage \t \t\t \tA subarachnoid hemorrhage (SAH', ' /ˌsʌbəˈræknɔɪd ˈhɛmᵊrɪdʒ/)', ' or subarachnoid haemorrhage in British English', ' is bleeding into the subarachnoid space—the area between the arachnoid membrane and the pia mater surrounding the brain. This may occur spontaneously', ' usually from a ruptured cerebral aneurysm', ' or may result from head injury. \t\t Source: Wikipedia', 'Patients with subarachnoid hemorrhage often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count'"
642,691,Acute fatty liver of pregnancy (AFLP),Pain during pregnancy,51,Sharp abdominal pain,51,Itching of skin,51,Eye strain,4,"'Acute fatty liver of pregnancy (AFLP) \t Also known as AFLP \t \t\t \tAFLP may refer to: \t\t Source: Wikipedia', 'Patients with acute fatty liver of pregnancy (aflp) often receive \t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t ultrasonography', ' \t\t\t \t\t\t\t\t\t \t\t\t chlamydia test', ' \t\t\t \t\t\t\t\t\t \t\t\t examination of breast', ' \t\t\t \t\t\t\t\t\t \t\t\t liver function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t corneal transplant and \t\t\t \t\t\t\t\t\t \t\t\t procedures on spleen \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Urinalysis""}', '{""commonTestsAndProcedures"":""Pelvis exam""}'"
